searched_zipcode,searched_category,searched_lat,searched_lng,Restaurant_Name,restaurant_id,loc_number,City,Address,Postcode,Latitude,Longitude,cuisines,offers,delivery_fee_raw,delivery_fee,delivery_time_raw,delivery_time,service_fee_raw,service_fee,distance,review_count,review_rating,RunDate,
G1 4DA,Glasgow,55.85776345,-4.255929794,Taco Bell - Union St,11811,119432,Glasgow,FirstLine178 Argyle Street,G2 8BT,55.8585897,,MexicanBurritosHalal,,,2.49,30-45,37.5,,0,0.1,1204,3.68,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tandoori Plus,11812,154891,Glasgow,FirstLine21 Kennedy Path,G4 0PP,55.866441,,IndianKebab,,,2.5,35-50,42.5,,7,0.8,148,3.91,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Moon Desserts,11813,171613,Glasgow,FirstLine261 Maxwell Road,G41 1TE,55.844175,,DessertsCollect stamps,,,2.49,25-40,32.5,,0,1.1,4,3.25,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,L'Aquila City Centre,11814,38544,Glasgow,FirstLine44 Dundas Street,G1 2AQ,55.862998,,Fish & ChipsPizzaLocal Legends,,,2.49,30-45,37.5,,0,0.4,1609,5.46,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Barburrito - Queen Street,11815,117033,Glasgow,FirstLine138 Queen Street,G1 3BX,55.86073,,MexicanBurritos,,,2.49,25-40,32.5,,0,0.3,374,4.95,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Gallowgate Burgers,11816,170571,Glasgow,FirstLine162 Abercromby Street,G40 2SA,55.853206,,BurgersPizza,,,2.49,25-40,32.5,,0,1.1,4,4.33,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Calabash African Restaurant,11817,18133,Glasgow,FirstLine57 Union Street,G1 3RB,55.859159,,AfricanWest AfricanHalal,,,3,60-75,67.5,,7,0.1,643,4.37,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,KFC Glasgow - Argyle Street,11818,100853,Glasgow,FirstLine178 Argyle Street,G2 8BT,55.858483,,ChickenAmerican,,,2.49,25-40,32.5,,0,0.1,578,3.61,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Sammies Sandwiches - North Frederick Street,11819,168911,Glasgow,"FirstLineArk, 42-46 North Frederick Street",G1 2BS,55.862073,"Street""",SandwichesLunch,,,2.49,40-55,47.5,,0,0.4,3,3.67,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Flames Express,11820,129752,Glasgow,FirstLine140 Keppochhill Road,G21 1HE,55.878534,,PizzaIndianHalalCollect stamps,,,3.5,35-50,42.5,,10,1.6,331,4.45,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Garngad Takeaway,11821,31782,Glasgow,FirstLine132 Royston Road,G21 2PA,55.869932,,IndianPizza,,,0,45-60,52.5,,0,1.4,651,4.15,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Braga’s Piri Piri,11822,172407,Glasgow,FirstLine623 Cathcart Road,G42 8AE,55.83492,,Peri PeriChicken,15% off when you spend £25,,2.49,25-40,32.5,,0,1.6,2,6,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,YO! Sushi - Glasgow Central,11823,129444,Glasgow,FirstLine85 West George Street,G2 1QG,55.861995,,SushiJapanese,,,2.49,30-45,37.5,,0,0.3,149,4.45,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tea Leaf,11824,67908,Glasgow,FirstLine292 Duke Street,G31 1RZ,55.858137,,ChineseOriental,,,3,35-50,42.5,,10,1.2,1075,4.96,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Peri Peri Hub,11825,90438,Glasgow,FirstLine253 Gallowgate,G4 0TP,55.85553,,Peri PeriChickenHalal,,,2.5,35-50,42.5,,7,0.8,444,3.49,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Temaki,11826,65986,Glasgow,FirstLine113 Hope Street,G2 6LL,55.86064,,JapaneseSushi,,,3,45-60,52.5,,5,0.2,2579,4.93,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Decent Tandoori,11827,170208,Glasgow,FirstLine55 Woodlands Road,G3 6ED,55.868245,,Indian,,,2.49,25-40,32.5,,0,1,3,2.78,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,City Spice,11828,108636,Glasgow,FirstLine476 Keppochhill Road,G21 1JE,55.876977,,IndianKebab,10% off when you spend £50,,0,35-50,42.5,,5,1.3,647,4.04,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Zizo Spices 4 U,11829,23311,Glasgow,FirstLine188 Bellfield Street,G31 1RQ,55.857983,,IndianCurryHalal,,,2,35-50,42.5,,5,1.4,1138,5.36,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Kuma Kuma Boba Tea Cafe,11830,172609,Glasgow,FirstLine575 Duke Street,G31 1PY,55.858579,,Bubble TeaDesserts,,,2.49,25-40,32.5,,0,1.6,1,6,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Merchant Chippie,11831,108391,Glasgow,FirstLine155 High Street,G1 1PH,55.858919,,Fish & ChipsChicken,,,2.49,25-40,32.5,,0,0.6,484,5.33,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Rishis Indian Aroma,11832,126515,Glasgow,FirstLine61 Bath Street,G2 2DG,55.863764,,IndianCurryHalal,,,2.49,30-45,37.5,,0,0.4,127,5.02,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Monterey Jack's - Glasgow (Central),11833,164344,Glasgow,"FirstLineUnit 1, 71 Albion Street",G1 1NY,55.858641,,AmericanBurgers,,,2.49,30-45,37.5,,0,0.4,2,4.17,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Bi Bim Bap,11834,79709,Glasgow,FirstLine3 West Nile Street,G1 2PR,55.86059,,KoreanAsianCollect stamps,,,3,50-65,57.5,,5,0.2,654,4.95,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Dakhin,11835,129073,Glasgow,FirstLine89 Candleriggs,G1 1NP,55.85883,,IndianCurry,,,2.49,25-40,32.5,,0,0.4,20,4.77,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Mexita Express,11836,16722,Calton,FirstLine212 Gallowgate,G1 5DS,55.855428,,MexicanPizzaHalal,,,2.49,25-40,32.5,,0,0.7,1082,4.97,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pasha,11837,84979,Glasgow,FirstLine48 North Frederick Street,G1 2BS,55.862168,,KebabLebaneseHalal,,,2.49,30-45,37.5,,0,0.4,654,5.38,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Obsession Of India,11838,58846,Glasgow,FirstLine25 High Street,G1 1LX,55.857318,,IndianCurryHalalCollect stamps,,,5,50-65,57.5,,0,0.5,616,5.41,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Sugar Hub,11130,154027,Glasgow,FirstLine161 Gallowgate,G1 5AX,55.855963,,DessertsIce CreamHalal,,,0,30-45,37.5,,0,0.6,116,2.11,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Masala Twist,11839,52629,Glasgow,FirstLine261 Hope Street,G2 3PS,55.864871,,IndianCurry,,,2.49,30-45,37.5,,0,0.5,291,5.08,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pizza Hut Restaurants - Argyle St,11840,112343,Glasgow,FirstLine203/205 Argyle Street,G2 8BU,55.85813,,PizzaAmerican,,,2.49,30-45,37.5,,0,0,99,4.23,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,China Sea Restaurant,11841,123943,Glasgow,FirstLine12 Renfield Street,G2 5AL,55.860854,,ChineseOriental,,,2.49,30-45,37.5,,0,0.2,134,4.77,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Nuku Nuku,11842,93220,Glasgow,FirstLine189 Hope Street,G2 2UL,55.86313,,JapaneseSushiHalal,,,2.5,45-60,52.5,,15,0.4,751,5.52,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,ASK ITALIAN - Glasgow,11843,124932,Glasgow,FirstLine3 Port Dundas Place,G2 3LD,55.865239,,ItalianPizza,,,2.49,35-50,42.5,,0,0.5,82,4.83,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Subway® Argyle Street,11844,85675,Glasgow,FirstLine160 Argyle Street,G2 8BT,55.858402,,SandwichesLunch,10% off when you spend £15,,2.49,15-30,22.5,,0,0,41,3.55,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Di Maggios Royal Exchange Square,11845,128309,Glasgow,FirstLine21 Royal Exchange Square,G1 3AJ,55.859987,,ItalianPasta,,,2.49,30-45,37.5,,0,0.2,83,4.75,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Smashburger - Glasgow,11846,114361,Glasgow,FirstLine165 Sauchiehall Street,G2 3EW,55.86468,,BurgersAmerican,,,2.49,30-45,37.5,,0,0.5,334,4.83,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tesoro Mio,11847,83465,Glasgow,FirstLine257 High Street,G4 0QR,55.860685,,ItalianPasta,30% off your order today before 23:30,,0,35-50,42.5,,10,0.7,334,4.74,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chakwal Tandoori,11848,17623,Glasgow,FirstLine94 Springburn way,G21 1SL,55.881466,,IndianPizzaHalal,,,3,35-50,42.5,,6,1.9,1392,4.9,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Boteco Do Brasil Glasgow,11849,121277,Glasgow,FirstLine62 Trongate,G1 5EP,55.857157,,Brazilian foodDinner,20% off your order today,,4.5,35-50,42.5,,0,0.4,149,5.32,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Turkiye,11850,113920,Glasgow,FirstLine97/99 Candleriggs Glasgow,G1 1NP,55.859013,,TurkishMediterraneanHalal,20% off when you spend £30,,2.49,25-40,32.5,,0,0.4,188,5.26,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tim Hortons UK - Argyle Street,11851,101788,Glasgow,FirstLine184 Argyle Street,G2 8HA,55.858478,,SandwichesDesserts,,,2.49,30-45,37.5,,0,0.1,239,3.68,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Halloumi,11852,90439,Glasgow,FirstLine161 Hope Street,G2 2UQ,55.862396,,GreekGrill,,,4,45-60,52.5,,10,0.3,133,4.25,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Hard Rock Cafe  - Glasgow,11853,120774,Glasgow,FirstLine179 Buchanan Street,G1 2JZ,55.862551,,AmericanBurgers,20% off your order today,,2.49,35-50,42.5,,0,0.3,117,5.06,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Neptune Fish & Chicken Bar,11854,81975,Glasgow,FirstLine6 Whitehill Street,G31 2LJ,55.858609,,PizzaFish & Chips,,,0,20-35,27.5,,20,1.4,572,5.25,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Nippon Kitchen,11855,130364,Glasgow,FirstLine91 West George Street,G2 1PB,55.862187,,JapaneseSushi,,,2.49,35-50,42.5,,0,0.3,155,5.09,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Papa John's - Glasgow - Duke Street,11856,25201,Glasgow,FirstLine273 Dukes Street,G31 1HX,55.858447,,PizzaAmericanLow Delivery Fee,,,0,35-50,42.5,,10.99,1.2,1774,4.32,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Fat Pizza - Glasgow,11857,132907,Glasgow,FirstLine74 Trongate,G1 5EP,55.857439,,PizzaItalian PizzaCollect stamps,,,3.5,30-45,37.5,,10,0.4,156,3.98,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Eda Turkish Restaurant Glasgow,11858,126611,Glasgow,FirstLine8 High Street,G1 1NL,55.857014,,TurkishMediterranean,,,2.5,30-45,37.5,,20,0.5,184,5.45,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Blue Lagoon Fish & Chips (Argyle St),11859,112438,Glasgow,FirstLine208 Argyle Street,G2 8HA,55.858542,,Fish & ChipsItalian,,,2.49,25-40,32.5,,0,0.1,122,4.14,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Red Tiffin,11860,88671,Glasgow,FirstLine484 Duke Street,G31 1QF,55.858347,,IndianPizzaHalal,,,0,35-50,42.5,,10,1.6,1441,5.45,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tubbees @ Racetrack,11861,161061,Glasgow,FirstLine110 Saint James Road,G4 0PS,55.86398,,DessertsDessertsCollect stamps,,,2.49,25-40,32.5,,0,0.7,39,4.2,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,MacDonners,11862,13131,Glasgow,FirstLine528 St Vincent Street Glasgow,G3 8XZ,55.863191,,IndianPizzaHalalCollect stamps,,,0,35-50,42.5,,5,0.9,2964,4.82,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Little Buddha,11863,65976,Glasgow,FirstLine571 Duke Street,G31 1PY,55.858599,,ChineseThai,,,3.1,25-40,32.5,,10,1.6,2352,4.67,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Taco Mazama,11864,33080,Glasgow,FirstLine6 Renfield Street,G2 5AL,55.86073,,MexicanBurritos,,,2.5,35-50,42.5,,0,0.2,375,4.66,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Project Pizza,11865,111248,Glasgow,FirstLine9 Renfield Street,G2 5EZ,55.860827,,PizzaVeganCollect stamps,10% off when you spend £25,,2.49,30-45,37.5,,0,0.2,430,4.67,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Burger King Springfield Quay,11866,87300,Glasgow,FirstLine280 Paisley Road,G5 8NG,55.854251,,BurgersAmerican,,,2.49,25-40,32.5,,0,0.7,1838,4.23,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Coronation Restaurant,11867,100374,Glasgow,FirstLine55 Gallowgate,G1 5AP,55.856442,,Fish & ChipsBreakfast,,,2.49,25-40,32.5,,0,0.6,172,5.3,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Silvano,11868,17433,Glasgow,FirstLine476 Keppochhill Road,G21 1JE,55.876928,,ItalianPizza,20% off when you spend £20,,3,25-40,32.5,,0,1.4,436,4.23,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Cookie Jarr,11869,118522,Glasgow,FirstLine535 Duke Street,G31 1DL,55.858558,,DessertsWaffles,,,0,25-40,32.5,,5,1.5,910,5.22,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pepe's Piri Piri - Sauchiehall Street,11870,151856,Glasgow,FirstLine283 Sauchiehall Street,G2 3HQ,55.865373,,Peri PeriChickenHalalCollect stamps,25% off when you spend £30,,2.49,25-40,32.5,,0,0.6,185,4.76,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Starbucks - Glasgow - St Enoch Centre,11871,149142,Glasgow,FirstLineUnit 22 St Enoch Shopping Centre,G1 4BW,55.85686,,BreakfastCoffee,,,2.49,25-40,32.5,,0,0.1,31,4.52,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Scoops 'n' Treats,11872,89969,Glasgow,FirstLine562 Alexandra Parade,G31 3BP,55.863282,,DessertsIce Cream,,,3.5,35-50,42.5,,0,1.6,1342,3.87,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Black Rooster - Pollokshaws Road,11873,144827,Glasgow,FirstLine677-681 Pollokshaws Road,G41 2AB,55.836575,,Peri PeriChicken,,,3,30-45,37.5,,10,1.6,138,4.93,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Panda House Restaurant,11874,149272,Glasgow,FirstLine665-667 Pollokshaws Road,G41 2AB,55.836593,,ChineseOriental,,,6.5,35-50,42.5,,10,1.6,254,4.94,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Lemon Tree,9509,154292,Glasgow,FirstLine119-121 Great Western Road,G4 9AH,55.871679,,ChineseOriental,,,2.95,35-50,42.5,,0,1.1,277,4.44,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,MADRAS CAFE,7341,117453,Glasgow,FirstLine82 Howard Street,G1 4EE,55.856625,,IndianCurryHalal,15% off when you spend £30,,3.5,40-55,47.5,,15,0.1,147,5.51,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Spice Grill,11875,3122,Glasgow,FirstLine162 Abercromby Street,G40 2SA,55.853269,,PizzaIndian,,,2.85,30-45,37.5,,5,1.1,1771,4.76,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Peach Garden,11876,120635,Glasgow,FirstLine24 Renfrew Street,G2 3BW,55.865264,,ChineseAsian,,,2.49,30-45,37.5,,0,0.5,57,4.54,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Krispy Kreme - Glasgow Station,11877,104997,Glasgow,FirstLineUnit 1 Glasgow Central Station Gordon Street,G1 3SL,55.860349,,DessertsAmerican,,,2.49,15-30,22.5,,0,0.2,29,4.59,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,So Good,11878,154047,Glasgow,FirstLine603 Maryhill Road,G20 7TY,55.880743,,ChineseChicken,,,3.5,40-55,47.5,,8,1.8,328,5.44,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Romans (Pizzeria) Patty Cake (Smashin Burgers),11879,122895,Glasgow,FirstLine44 Howard Street,G1 4EE,55.856625,,PizzaBurgersCollect stamps,,,2.49,30-45,37.5,,0,0.1,133,5.09,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Prezzo - Glasgow 2,11880,128412,Glasgow,FirstLine35 Saint Vincent Place,G1 2ER,55.860878,,ItalianPizza,,,2.49,25-40,32.5,,0,0.2,13,2.74,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Fat Burger & Desserts - Glasgow,11881,157120,Glasgow,FirstLine74 Trongate,G1 5EP,55.857439,,BurgersDessertsCollect stamps,,,3,25-40,32.5,,10,0.4,20,3.53,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Noor Tandoori,11882,140486,Glasgow,FirstLine490 Ballater street,G5 0QW,55.848089,,IndianPizza,,,0,35-50,42.5,,0,0.9,271,4.91,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Charcoals Cafe,11883,42526,Glasgow,FirstLine74 Trongate,G1 5EP,55.857274,,IndianCurry,,,3,35-50,42.5,,15,0.4,904,5.21,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,BLOC+,11884,89336,Glasgow,FirstLine117 Bath Street,G2 2SZ,55.863993,,BurgersVegan,,,2.49,30-45,37.5,,0,0.4,239,5.02,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Oriental Express,3329,167210,Glasgow,FirstLine155 Springburn Way,G21 1DT,55.88241,,Chinese,,,3.6,50-65,57.5,,0,2,35,3.57,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Spice Magic,11885,7990,Lanarkshire,FirstLine37 Dalmarnock Rd,G40 4LA,55.848534,,IndianItalian,,,3.9,40-55,47.5,,0,1.3,3650,4.66,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,G Town Grill,11886,169658,Glasgow,FirstLine74 Calder Street,G42 7RX,55.837798,,PizzaGrillHalalCollect stamps,10% off when you spend £20,,0,40-55,47.5,,0,1.4,81,5.36,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Nonna Said...,11887,153865,Glasgow,FirstLine26 Candleriggs,G1 1LD,55.857698,,PizzaStreet Food,30% off your order today,,2.49,25-40,32.5,,0,0.4,18,5.15,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Rio's Piri Piri - Glasgow,11888,159320,Glasgow,FirstLine652 Alexandra Parade,G31 3BU,55.862985,,ChickenPeri Peri,,,2.49,30-45,37.5,,0,1.8,218,5.7,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Rajas Pizza Bar (Pollock Shields),11889,54340,Pollock Shields,FirstLine246 Albert Street,G41 2NL,55.842691,,ChickenPizzaHalal,,,2.49,35-50,42.5,,0,1.3,1083,4.56,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Absurd Bird - Glasgow,11890,146906,Glasgow,FirstLine73 Nelson Mandela Place,G2 1QY,55.861816,,ChickenAmerican,40% off your order today,,2.49,35-50,42.5,,0,0.3,59,4.97,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,BrewDog Burger - Merchant City,11891,123558,Glasgow,FirstLine99 Hutcheson Street,G1 1SN,55.859635,,BurgersVegan,,,2.49,35-50,42.5,,0,0.3,84,4.96,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Swallow Cafe,11892,105765,Glasgow,FirstLine582 Alexandra Parade,G31 3BP,55.863267,,KebabFish & Chips,,,2.3,25-40,32.5,,10,1.7,508,4.73,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,La Vita Spuntini,11893,38135,Glasgow,FirstLine199 Byres Road,G12 8TN,55.874348,,ItalianPizza,,,5.5,70-85,77.5,,5,1.9,3030,5.01,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Minar's Kebab Inn,11894,77413,Glasgow,FirstLine442 Duke Street,G31 1QL,55.858309,,KebabIndianHalal,,,3,35-50,42.5,,10,1.5,490,4.87,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Grillicious,11895,145592,Glasgow,FirstLine370 Cumbernauld Road,G31 3NN,55.862591,,IndianKebabHalal,,,3.5,35-50,42.5,,8,2,254,4.33,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,BRGR City Centre,11896,86190,Glasgow,FirstLine6 Royal Exchange Square,G1 3AB,55.860429,,BurgersAmerican,,,2.49,45-60,52.5,,0,0.2,206,4.23,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Little Dessert Shop - Glasgow East,11897,154198,Glasgow,FirstLine472 Duke Street,G31 1QF,55.858249,,DessertsWafflesCollect stamps,15% off when you spend £15 before 19:30,,0,45-60,52.5,,10,1.6,241,4.23,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Dario Pizzeria,11898,67047,Glasgow,FirstLine114 Queen Margret Drive,G20 8NZ,55.880505,,PizzaPasta,,,0,35-50,42.5,,8.99,1.9,1039,4.9,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Yadgar,11899,125059,Glasgow,FirstLine148 Calder Street,G42 7QP,55.83738,,IndianPakistaniHalal,,,2.5,35-50,42.5,,0,1.4,496,4.63,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,"Anns Fry Fish and Chip Shop, Pizzas and Kebabs",11900,18920,Glasgow,"FirstLine196 Crown Street,",G5 9XS,55.847559,,Fish & ChipsPizza,,,2.6,50-65,57.5,,5,0.7,1055,4.71,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Raja's Pizza Bar,11242,64461,Glasgow,FirstLine157 Great Western Road,G4 9AW,55.872107,,PizzaIndianHalal,,,2.49,30-45,37.5,,0,1.2,1153,4.44,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Quay China Garden,11901,130349,Glasgow,FirstLine256 Paisley Road,G5 8NG,55.854347,,ChineseThai,,,2.2,35-50,42.5,,5,0.7,416,4.67,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pickled Ginger,11902,51435,Glasgow,FirstLine512 St Vincent Street,G3 8XZ,55.863191,,JapaneseSushiCollect stamps,10% off when you spend £20,,3,55-70,62.5,,5,0.9,4546,5.09,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Wok Cuisine,11903,133690,Glasgow,FirstLine387 Paisley Road West,G51 1LR,55.851732,,ChineseThai,,,4,40-55,47.5,,5,1.6,318,4.88,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Swadish - Modern Indian Cuisine,11904,129460,Glasgow,FirstLine33 Ingram Street,G1 1HA,55.859069,,IndianVeganHalal,,,2.49,20-35,27.5,,0,0.5,78,5.5,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Ashoka Finnieston,11905,18516,Glasgow,FirstLine1284 Argyle Street,G3 8AB,55.866918,,IndianCurry,,,3.5,40-55,47.5,,10,1.5,3216,4.97,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Grillzz - German Döner & Peri Peri,11906,153178,Glasgow,FirstLine614 Dalmarnock Road,G40 4NN,55.840633,,ChickenKebabHalalCollect stamps,,,5,20-35,27.5,,0,2,262,4.94,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Big Licks,11907,136624,Glasgow,FirstLine47 Finnieston Street,G3 8DY,55.861036,,DessertsIce Cream,,,2.49,30-45,37.5,,0,1,232,4.89,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Little Canteen,11908,61122,Glasgow,FirstLine1164 Argyle Street,G3 8TE,55.865118,,ChineseOrientalCollect stamps,,,0,45-60,52.5,,0,1.2,1763,4.95,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Flavas Ice Cream & Desserts,11909,79914,Glasgow,FirstLine110 Woodlands Road,G3 6HB,55.869269,,DessertsIce Cream,,,2.49,30-45,37.5,,0,1.1,731,4.05,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Amore d'Italia,11910,98292,Glasgow,FirstLine506 Alexandra Parade,G31 3BQ,55.863543,,ItalianMediterranean,,,2.49,25-40,32.5,,0,1.5,417,5.04,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Little Chef Authentic Indian Cuisine,11911,99534,Glasgow,FirstLine170 Copland Road,G51 2UE,55.853387,,IndianCurry,15% off your order today,,3,35-50,42.5,,5,1.9,613,5.05,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Adam's Diner - Pollokshields,11912,157054,Glasgow,FirstLine105 Albert Drive,G41 2SU,55.841384,,AmericanDessertsCollect stamps,20% off when you spend £35,,2.49,30-45,37.5,,0,1.3,192,5.04,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chicken Choice The Home Of Fried Chicken,11913,155726,Glasgow,FirstLine240-242 Paisley Road West,G51 1BU,55.852534,,AmericanChicken,,,0,35-50,42.5,,0,1.3,160,3.65,4/25/2022 1:01,
